item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q112325721,Mekki Ali Balayil,Q112325283,External Trade,2000-01-24,2001-02-23,,2022-06-10,Q112325721-3E0B9579-DEA2-4A04-B5A4-70D357BDE50C
Q112325722,Mhadi Babou Nimer,Q112325286,Health,1998-03-09,2000-01-24,,2022-06-10,Q112325722-08DA5D89-0A1D-433F-A02A-E6FB09D3B72F
Q112325723,Modathir Abdul-Ghani Abdul-Rahman,Q112325294,Investment,2015-06-07,2017-05-12,,2022-06-10,Q112325723-D2114711-803E-4C6A-A14E-41336A7194EB
Q112325724,Mohamed Abdul Karim Al-Hud,Q112325275,Communications and Information Technology,2011-12-27,2012-07-09,,2022-06-10,Q112325724-0DDDEE6C-8978-4A8C-B192-1983B02256CC
Q112325724,Mohamed Abdul Karim Al-Hud,Q112325271,"Antiquities, Tourism and Wildlife",2012-07-09,2015-06-07,,2022-06-10,Q112325724-B5C9C033-8DFC-4403-816C-52463AD0A646
Q112325725,Mohamed Abu Zaid Mustafa,Q112325271,"Antiquities, Tourism and Wildlife",2015-06-07,2018-09-09,,2022-06-10,Q112325725-74B3CE94-DC44-4005-8199-411384EED8BF
Q112325725,Mohamed Abu Zaid Mustafa,Q112325286,Health,2018-09-09,2019-03-13,,2022-06-10,Q112325725-57B2FE3C-9A40-4186-B503-75FC03DA21F2
Q112800254,Mohamed Ahmed Abdul-Bagi Siraj,Q112792802,Minister of State for Water Resources,2015-06-07,2017-05-12,,,Q112800254-5AEE1C36-B15F-4E69-B846-3DA01CC18691
Q112800255,Mohamed Ahmed Ali Ajaballa,Q112792617,Minister of State for Federal Government,2015-06-07,2017-05-12,,,Q112800255-605A6795-01F7-48E2-8A55-61145FE4ECA4
Q112325726,Mohamed Ahmed Taher Abu Kalabish,Q112325270,Animal Resources,2008-02-13,2010-06-16,,2022-06-10,Q112325726-2641B4FB-226A-49DC-8E43-753AD8F9497D
Q112325727,Mohamed Ahmed bin Awaf,Q85851442,Defence,2015-08-23,2019-02-23,,2022-06-10,Q112325727-1438E473-9DD5-42D5-96C0-F3282199A827
Q112325727,Mohamed Ahmed bin Awaf,Q85851442,Vice-President and Minister of Defence,2019-02-23,2019-04-11,,2022-06-10,Q112325727-13A49B6E-9C79-4F35-9CB5-C4A80FEBB1BA
Q112800394,Mohamed Al Hassan Mohamed Uthman Al Mirghani,Q112792192,Special Advisor to the President of Sudan,2015-06-07,2017-05-12,,,Q112800394-3383A2F7-5248-4B84-B32A-2AACD207A69D
Q112796436,Mohamed Ali Al-Haj Alloba,Q112792606,Minister of State for Agriculture,2010-06-15,2011-12-07,,,Q112796436-BB04C1F8-9292-4EB9-952C-C2D2071492F0
Q112325728,Mohamed Bushara Dosa,Q112325297,Justice,2010-06-16,2015-06-07,,2022-06-10,Q112325728-42BBBB47-7AE7-4FA1-88A0-CD58EF4DEC2E
Q112325729,Mohamed Khair el Zubair,Q105926147,Finance,2000-01-24,2001-02-23,,2022-06-10,Q112325729-922D27DE-5F42-48F4-B09E-65BF8317EB65
Q112796437,Mohamed Mukhtar Hassan Hussein,Q112796595,Minister of State at the Council of Ministers,2010-06-15,2011-12-07,,,Q112796437-6ACE251A-72C9-45A0-BDE8-32934E84A0D8
Q112325730,Mohamed Zayed Awad,Q112325303,Petroleum and Gas,2015-06-07,2017-05-12,,2022-06-10,Q112325730-96D8E67F-0EEE-4AC0-8225-7C488FE10452
Q112796438,Mohammed Abu Zaid Mustafa,Q112796507,"Minister of State for Antiquities, Tourism and Wildlife",2010-06-15,2011-12-07,,,Q112796438-9BFB8778-816F-4BB6-A70D-B9DCBD21AC6D
Q112792364,Mohammed Abu Zeid Mustafa,Q112792612,Minister of State for Culture and Youth,2005-09-20,2007-12-26,,,Q112792364-E5EDA467-CA45-4E43-83D4-6F81DF17FD57
Q112792366,Mohammed Ahmed Abu Kalabish,Q112792612,Minister of State for Culture and Youth,2005-09-20,2007-12-26,,,Q112792366-B006FAA8-1EDB-402C-A032-F46C11A16612
Q112325731,Mohammed Ali al-Mardi,Q112325297,Justice,2005-09-21,2008-02-13,,2022-06-10,Q112325731-4256F545-9902-4CDC-9EDD-7D971DAE678C
Q112792367,Mohammed Merkazu Kok,Q112792614,Minister of State for Environment,2005-09-20,2007-12-26,,,Q112792367-9E816712-2ED3-4704-A5CA-AF18D1D2AB8B
Q112325732,Mohammed Osman Suleiman Rikabi,Q105926147,Finance,2017-05-12,2018-09-09,,2022-06-10,Q112325732-3249A299-C2F2-489D-9E0E-57BE535D672F
Q112325733,Mohammed Tahi Aila,Q112325314,Tourism and Environment,1996-04-21,2000-01-24,,2022-06-10,Q112325733-37F79E23-F56C-465A-9CBA-026C41135F62
Q112325733,Mohammed Tahi Aila,Q112325309,Roads and Telecommunications,2000-01-24,2001-02-23,,2022-06-10,Q112325733-ECABC20D-8ECE-42DD-8DFA-1F5233630D7B
Q112325733,Mohammed Tahi Aila,Q112325309,Roads and Bridges,2001-02-23,2005-09-21,,2022-06-10,Q112325733-DB1EEB33-8CB2-429E-9945-207522CBA343
Q48728938,Mohammed Tahir Ella,Q30100623,"Prime Minister, Finance, and Economic Planning",2019-02-23,2019-03-13,,2022-06-10,Q48728938-00AFA437-591D-4353-AFA0-59CECAC3E293
Q48728938,Mohammed Tahir Ella,Q30100623,Prime Minister,2019-03-13,2019-04-11,,2022-06-10,Q48728938-291E0FFD-77F8-4EE1-97C1-049722147847
Q112325735,Mohammed Yousif Ali Yousif,Q112325290,Industry,2015-06-07,2017-05-12,,2022-06-10,Q112325735-3559F2EF-8CCD-4693-8F6D-451A07C485A8
Q112325736,Mohammed Yusuf Abdallah,Q112325276,"Culture, Youth and Sport",2005-09-21,2010-06-16,,2022-06-10,Q112325736-39151333-4183-4CD0-AA6B-974BD279C38F
Q112792368,Mohammed Yusuf Mustafa,Q112792672,Minister of State for Labour,2005-09-20,2007-12-26,,,Q112792368-02D00085-5B80-4692-9DAA-298AC334D276
Q112325738,Mohammed al-Amin Issa Kabbashi,Q112325266,Agriculture and Forests,2005-09-21,2008-02-13,,2022-06-10,Q112325738-B55137BF-FCBC-42DE-B182-2E2C26DF2A81
Q112325739,Mohammed al-Amine Khalifa,Q112325274,Minister of Cabinet Affairs,1998-03-09,2000-01-24,,2022-06-10,Q112325739-0AAC8303-976D-4EE4-B1E8-32BA7AF59592
Q112325740,Mohmed Abu-Fatima,Q112325300,Minerals,2019-03-13,2019-04-11,,2022-06-10,Q112325740-F2D365F4-10EC-41BB-A8CF-2BDCC76531FF
Q23541055,Moses Machar,Q7925069,Vice-President,2001-02-23,2005-07-09,,2022-06-10,Q23541055-49A72172-6980-4434-88E3-E0CA396A1363
Q6943310,Moustafa Osmane Ismail,Q109984815,Foreign Affairs,1998-02-12,2005-09-21,,2022-06-10,Q6943310-1E10F584-DDF7-491E-9294-26090065FCBA
Q6943310,Moustafa Osmane Ismail,Q112325294,Investment,2013-12-08,2015-06-07,,2022-06-10,Q6943310-7E3E6873-E940-409E-A0C6-D90F2D754A2A
Q56556415,Muattaz Musa Abdallah Salim,Q112325318,Water Resources and Electricity,2013-12-08,2015-06-07,,2022-06-10,Q56556415-B215F33B-D2D9-415C-A610-EF483787436D
Q56556415,Muattaz Musa Abdallah Salim,Q112325318,"Water Resources, Irrigation, and Electricity",2015-06-07,2018-09-09,,2022-06-10,Q56556415-45C04143-F6D0-4E38-B9C5-88CC4F701019
Q56556415,Muattaz Musa Abdallah Salim,Q30100623,Prime Minister,2018-09-09,2018-09-15,,2022-06-10,Q56556415-68EAC0AA-9ECE-4754-909A-19A95B00186A
Q56556415,Muattaz Musa Abdallah Salim,Q30100623,"Prime Minister, Finance, and Economic Planning",2018-09-15,2019-02-23,,2022-06-10,Q56556415-99982770-EF03-4BDA-B9B6-AA6B63294119
Q6930870,Mubarak Abdullahi El-Fadil El-Mahdi,Q112325294,Investment,2017-05-12,2018-09-09,,2022-06-10,Q6930870-C56768DA-3F5F-4752-B4DF-E821D70B87CB
Q112792369,Mubarak Majzub Mohammed,Q112792655,Minister of State for Higher Education,2005-09-20,2007-12-26,,,Q112792369-9C1FD822-EEF1-403F-9D94-CAC89A308A29
Q112325743,Mubarak Muhammad Ali al-Majdhub,Q111192544,Higher Education,2001-02-23,2005-09-21,,2022-06-10,Q112325743-5AE2D1F3-D9A1-4317-B110-B7515CFA632C
Q112325744,Muhammad Ahmad Salim,Q112325297,Justice,2018-05-14,2019-04-11,,2022-06-10,Q112325744-712743E7-B81B-44D3-BE6A-2A12FE647BC7
Q3326219,Musa Mohamed Ahmed,Q112792192,Special Advisor to the President of Sudan,2015-06-07,2017-05-12,,,Q3326219-47EA47E4-F271-4B27-A788-DB04D8ED5A0B
Q112325745,Musa Mohamed Karama,Q112325290,Industry,2017-05-12,2018-09-09,,2022-06-10,Q112325745-1E7A304B-32A3-4857-A76A-93E95FB79002
Q112325745,Musa Mohamed Karama,Q112325290,Industry and Trade,2018-09-09,2019-03-13,,2022-06-10,Q112325745-C69CEB92-4545-471F-A53C-EC2882752922
Q112325746,Musa Tibin Musa,Q112325270,Animal Resources,2015-06-07,2017-05-12,,2022-06-10,Q112325746-8E051412-D7B3-4070-8FD6-583477029906
Q112800256,Mustafa Mohamed Tirab,Q112792612,Minister of State for Culture and Youth,2015-06-07,2017-05-12,,,Q112800256-624CD798-E944-4F85-AEE1-CCC477B184E5
Q6943310,Mustafa Osman Ismail,Q112792192,Special Advisor to the President of Sudan,2005-09-20,2007-12-26,,,Q6943310-2CDC5539-CC0C-447B-8506-AD7883D444DE
Q112325747,Mustafa Osman al Obeid,Q85851442,Defence,2015-06-07,2015-08-23,,2022-06-10,Q112325747-251521DC-4E66-4E02-B109-F7F9EAD50ADE
Q112796439,Mutrif Sideeg,Q112792270,Minister of State for Humanitarian Affairs,2010-06-15,2011-12-07,,,Q112796439-2D48F89F-243B-4919-8142-C3BE6EDC16CE
Q112325748,Nafi Ali Nafi,Q112325284,Federal Government,2001-02-23,2005-09-21,,2022-06-10,Q112325748-5043B0CB-A1F3-486C-B8F2-A532F883A662
Q112325748,Nafi Ali Nafi,Q112325306,Presidential Affairs,2005-09-21,2010-06-16,,2022-06-10,Q112325748-C5AB2F96-6B7C-44A3-8754-E8D7F36EFB00
Q112800257,Nizar Al-Jaili Abdul-Bagi Al-Mukashfi,Q112796524,Minister of State for Guidance,2015-06-07,2017-05-12,,,Q112800257-FE0D0C9B-9F03-4199-AF34-13AB8B9943D1
Q112800258,Obeidalla Mohamed Obeidalla,Q112792636,Minister of State for Foreign Affairs,2015-06-07,2017-05-12,,,Q112800258-DDA7E0E7-2C42-4989-997C-507055C1D370
Q112792370,Omar Suleiman,Q112792793,Minister of State for Transport,2005-09-20,2007-12-26,,,Q112792370-63B406DD-EC5C-41CE-A3F5-A5EC63E9F240
Q112800259,Osahik Mohamed Ahmed Tahir,Q112796557,Minister of State for Mining,2015-06-07,2017-05-12,,,Q112800259-33B65E77-29F7-41C4-81AE-ED0472FA8E3F
Q112325749,Osama Abdalla Mohamed Al-Hassan,Q112325280,Electricity and Dams,2010-06-16,2012-07-09,,2022-06-10,Q112325749-15EE0470-C2AC-48B6-9903-96DE91B00513
Q112325749,Osama Abdalla Mohamed Al-Hassan,Q112325318,Water Resources and Electricity,2012-07-09,2013-12-08,,2022-06-10,Q112325749-E2FA6002-02DB-4862-926D-67D1D1DBEF38
Q112325750,Osman Omar al-Sharif,Q112325315,Trade,2011-12-27,2015-06-07,,2022-06-10,Q112325750-ADF15FD7-65A7-42BB-9798-83DCF7258443
Q2161477,Osman Yusuf Kibir,Q7925069,Vice-President,2018-09-10,2019-04-11,,2022-06-10,Q2161477-176A0617-129B-4C6A-BC45-9093696D9004
Q112325752,Osman al-Toam Hamad,Q112325318,"Water Resources, Irrigation, and Electricity",2019-03-13,2019-04-11,,2022-06-10,Q112325752-DFF37939-A092-4E2B-881C-12343669BAB7
Q112325753,Osmane al-Hadi Ibrahim,Q112325266,Agriculture,1999-03-06,2000-01-24,,2022-06-10,Q112325753-55173A31-8BFE-4E3B-B4CB-0076CA14E770
Q2046108,Pagan Amum Okiech,Q112325274,Minister of Cabinet Affairs,2007-12-26,2008-09-14,,2022-06-10,Q2046108-CB6D7038-8415-4FD6-B228-9BE59D3972BD
Q112796440,Paul Lwal Wang,Q112792666,Minister of State for Justice,2010-06-15,2011-12-07,,,Q112796440-57C5DA2E-98AE-4F88-A50D-A64AB0EE1EE2
Q112796442,Paul Marial Dot,Q112792656,Minister of State for Industry,2010-06-15,2011-12-07,,,Q112796442-8964684C-7BDF-4253-9612-4DE5805BEC98
Q112325754,Paul Mithanq,Q112325279,Education,2005-09-21,2007-12-26,,2022-06-10,Q112325754-4659F4ED-E317-4DDA-987B-0A2BFEDF7D32
Q11995405,Peter Adwok Nyaba,Q111192544,Higher Education and Scientific Research,2008-09-14,2011-12-27,,2022-06-10,Q11995405-D7D51FC3-6AD8-4AF1-A295-B88C6A78CBB6
Q112325755,Peter Niyot Kok,Q111192544,Higher Education,2005-09-21,2007-12-26,,2022-06-10,Q112325755-14328D53-670D-401E-BAA9-AADF1B14859B
Q112325756,Philip Thon Leek,Q112325317,"Transport, Roads, and Bridges",2007-12-26,2010-06-16,,2022-06-10,Q112325756-A8316BBB-9112-4035-B602-BDA5FDEB4924
Q16204805,Riek Gai,Q112325268,Animal Health,2001-02-23,2005-09-21,,2022-06-10,Q16204805-50168ED0-78CA-4DB9-A1BF-B660C84BBFC7
Q16204805,Riek Gai Kok,Q112792192,Special Advisor to the President of Sudan,2005-09-20,2007-12-26,,,Q16204805-24B04750-6889-40CC-A815-F137DD95C0A2
Q112325757,Rudhwan Mohamed Ahmed Murjan,Q112325266,Agriculture and Forests,2019-03-13,2019-04-11,,2022-06-10,Q112325757-B804F214-CA94-4EE4-979A-B7F3251F91FF
Q112800260,Sabri Al-Daw Bakhit Ahmed,Q112792606,Minister of State for Agriculture,2015-06-07,2017-05-12,,,Q112800260-4C863CE3-10AC-4B4A-B091-0AA5761A8640
Q112325759,Saddiq al-Sharif Ibrahim Yusuf al-Hindi,Q112325293,International Cooperation,2001-02-23,2001-03-21,,2022-06-10,Q112325759-0D8CB005-31D5-4ACC-983D-576408182096
Q112325760,Saif-Eddin Hamad Abdalla,Q112325318,Water Resources,2011-12-27,2012-07-09,,2022-06-10,Q112325760-35368B0F-C1CC-4D25-8FE1-7AA83020A12D
Q112325761,Salah Muhammad Muhammad Salih,Q112325306,Presidential Affairs,2001-02-23,2005-09-21,,2022-06-10,Q112325761-06437A81-2A10-4098-8173-2CB31BE8F2A8
Q112796443,Salah Yousuf,Q112792802,Minister of State for Water Resources,2010-06-15,2011-12-07,,,Q112796443-A9D078B6-FE0A-4BBE-A6DA-8A7356293EEB
Q112325762,Salaheddin Wansi Mohammed Khair,Q112325306,Presidential Affairs,2013-12-08,2017-05-12,,2022-06-10,Q112325762-E49C1840-E970-4F84-AE1B-05CB09213328
Q112792371,Saleh Ali Adam,Q112792655,Minister of State for Higher Education,2005-09-20,2007-12-26,,,Q112792371-599BACDA-B064-4E32-9BAD-A74155B335E6
Q112792372,Salman Suleiman al-Safi,Q112792739,Minister of State for Foreign Trade,2005-09-20,2007-12-26,,,Q112792372-B1CF8108-D0E2-4CED-918E-27B64062E00E
Q57315,Salva Kiir Mayardit,Q7925069,Vice-President,2005-08-11,2011-07-09,,2022-06-10,Q57315-3A6D6A7E-9F7D-4355-AC7C-B816CEC32FB5
Q112792373,Samani al-Wasila al-Sheikh,Q112792636,Minister of State for Foreign Affairs,2005-09-20,2007-12-26,,,Q112792373-17E0B5BC-0030-4FFF-AD61-0B7513C55C9B
Q112796444,Sami Yasin Abdul Dayem,Q112796567,Minister of State for Science and Technology,2010-06-15,2011-12-07,,,Q112796444-85EEE5A0-AA44-4B8F-AFFE-F78929EC4804
Q112792374,Sami Yassin Abdel Dayem,Q112792679,Minister of State for Social Affairs,2005-09-20,2007-12-26,,,Q112792374-C377FA6C-C9FC-4E77-893B-9FB802103210
Q112325763,Samiyah Ahmad Muhammad,Q112325311,Social Welfare,2001-02-23,2005-09-21,,2022-06-10,Q112325763-71A40B70-EBCD-4C3F-9E0D-8F9377B49BE2
Q112325763,Samiyah Ahmad Muhammad,Q112325320,Welfare and Social Development,2007-12-26,2010-06-16,,2022-06-10,Q112325763-0A70AD9E-C6F2-4FAE-A825-862D61510A31
Q112796446,Sana Hamad Al-Awad,Q112792658,Minister of State for Information,2010-06-15,2011-12-07,,,Q112796446-ABAB55D8-37CC-4B08-846C-535FCC509574
Q112325764,Sayyid Mohamed Qasam al Fidr,Q112325318,"Water Resources, Irrigation, and Electricity",2018-09-09,2019-03-13,,2022-06-10,Q112325764-632F635F-F09B-4E98-8FEC-7BE18C2E320B
Q112325765,Siddiq Mohamed Tawm Hamad al-Nayer,Q112325322,Youth and Sports,2013-01-15,2015-06-07,,2022-06-10,Q112325765-8BB9EA51-A535-418E-A85D-3F3AE1127A6A
Q112800261,Siraj-Eddin Ali Hamid,Q112792793,Minister of State for Transport,2015-06-07,2017-05-12,,,Q112800261-D52803EA-5343-4B81-8369-44E0B53D4FC8
Q112325766,Suaad Abdul Razig,Q112325279,Education,2011-12-27,2017-05-12,,2022-06-10,Q112325766-4EEDCD82-636E-4167-958C-5D16ED68AAC9
Q112796447,Sua’ad Abdul Raziq,Q112796518,Minister of State for Education,2010-06-15,2011-12-07,,,Q112796447-E2D411DC-3E7E-4FDE-AFE5-874626D72F90
Q112325767,Sua’ad al-Karib,Q112325320,Welfare and Social Security,2019-03-13,2019-04-11,,2022-06-10,Q112325767-688DCB4A-2C3A-48C6-9512-674CC0FD5FE2
Q112325795,Suhair Ahmed Salah,Q111192544,Higher Education and Scientific Research,2019-03-13,2019-04-11,,2022-06-10,Q112325795-1B712FAE-1947-4B6D-80BB-8D762DBC28AB
Q112800262,Sumaya Idris Osman,Q112792652,Minister of State for Health,2015-06-07,2017-05-12,,,Q112800262-4C4989E2-49F4-4B88-97E2-D712FBBA625E
Q112325796,Sumaya Mohammed Ahmed Abu-Kashawa,Q111192544,Higher Education and Scientific Research,2013-12-08,2018-09-09,,2022-06-10,Q112325796-9E91BE89-408D-45F5-9ED4-90A1A3F70434
Q112325797,Tabita Sokaya,Q112325286,Health,2005-09-21,2010-06-16,,2022-06-10,Q112325797-4BA1CCFE-7CD8-4341-BA8C-B463D15DA862
Q112325798,Tahani Abdallah Attiya,Q111192637,Science and Communications,2013-12-08,2015-06-07,,2022-06-10,Q112325798-12637997-74E2-4663-8506-E8B398998131
Q112325798,Tahani Abdallah Attiya,Q112325275,Communications and Information Technology,2015-06-07,2018-09-09,,2022-06-10,Q112325798-42863E4F-30D4-4548-89E8-245D098F961D
Q112800263,Tariq Tawfiq,Q112796595,Minister of State at the Council of Ministers,2015-06-07,2017-05-12,,,Q112800263-B3D7C26F-BCBA-4B44-BB96-76D9891D57EC
Q112325799,Tayyar Abdallah Ali Safi al-Nur,Q112325274,Minister of Cabinet Affairs,2003-05-08,2005-09-21,,2022-06-10,Q112325799-72642673-0952-41C1-8E9B-B5D90F992619
Q112792376,Telar Reng Deng,Q112792777,Minister of State for Presidential Affairs,2005-09-20,2007-12-26,,,Q112792376-8D293608-FC14-4C23-84B0-7A7B184CF232
Q112792377,Teresa Eyru,Q112792614,Minister of State for Environment,2005-09-20,2007-12-26,,,Q112792377-D156214F-0965-4D3A-8099-D58C4AA77878
Q112796449,Teresa Siresio Eru,Q112796508,Minister of State for Communications and Information Technology,2010-06-15,2011-12-07,,,Q112796449-7B15C0B8-882C-4312-A403-7D5BA85FDC91
Q112800264,Thabita Boutros,Q112792802,Minister of State for Water Resources,2015-06-07,2017-05-12,,,Q112800264-8D97576C-9ECB-4D65-BE8D-D803B648FC69
Q112792378,Timothy Atut Ajuk,Q112792656,Minister of State for Industry,2005-09-20,2007-12-26,,,Q112792378-AB7B5BAC-B40E-4102-A607-CD838FC614E4
Q112325800,Umar Sulayman Ibrahim,Q112325276,"Culture, Tourism, and Antiquities",2018-09-09,2019-03-13,,2022-06-10,Q112325800-C1FBF8BF-3BA9-426A-B505-3E151F45B740
Q112800265,Usama Faisal Al-Sayed Ali,Q112792661,Minister of State for Investment,2015-06-07,2017-05-12,,,Q112800265-3896EBEA-7B6E-4000-8676-F56E1E871F4A
Q112796450,Weik Mamer Kwal,Q112792777,Minister of State for Presidential Affairs,2010-06-15,2011-12-07,,,Q112796450-5B557868-7CCF-43AB-B373-C48A21234605
Q112325801,Widad Yacub Ibrahim Uthman,Q112325320,Welfare and Social Security,2018-09-09,2019-03-13,,2022-06-10,Q112325801-084BEA50-7C50-4F99-9975-D6335A03AACB
Q112792379,William Ajak Deng,Q112792666,Minister of State for Justice,2005-09-20,2007-12-26,,,Q112792379-C5332D59-74B8-4A08-83A2-257044E4ABC8
Q112325802,Yahiya Abdalla Mohamed Hamad,Q112325275,Communications and Information Technology,2010-06-16,2011-12-27,,2022-06-10,Q112325802-8AAC34E7-9269-473D-8874-A802ECB4C102
Q112796451,Yahiya Hussein Babiker,Q112792273,Minister of State for International Cooperation,2010-06-15,2011-12-07,,,Q112796451-FD7CA3B8-27EC-4AC3-BDC0-7D16EA4E5348
Q112800266,Yasser Yousif,Q112792658,Minister of State for Information,2015-06-07,2017-05-12,,,Q112800266-0828FCEC-1847-40BA-A823-7AFA7F0D8C40
Q112325803,Yusuf Sulayman Takana,Q112325293,International Cooperation,2002-08-19,2005-09-21,,2022-06-10,Q112325803-6E6B70C0-C2B8-4BC4-AE3F-782E3E68C04F
Q106661767,Zubair Ahmed al-Hassan,Q105926147,Finance,2002-05-07,2008-02-13,,2022-06-10,Q106661767-3ECE3620-C1F8-41A3-9686-00434CDB97FC
Q106661767,Zubair Ahmed al-Hassan,Q112325281,Energy and Mining,2008-02-13,2010-06-16,,2022-06-10,Q106661767-156F9900-38EA-4722-B005-EB3FF2A3D911
Q112325804,al-Dirdiri Muhammad Ahmad,Q109984815,Foreign Affairs,2018-05-14,2019-04-11,,2022-06-10,Q112325804-B89ED2D5-219D-46D0-A1CA-1D0F43631E34
Q112325805,al-Saddiq Majouba Al-Tayeb,Q112325286,Health,2019-03-13,2019-04-11,,2022-06-10,Q112325805-98F12EEE-C1CA-4CBF-B1C2-BCA464C9985C
Q112325806,al-Semaih al-Siddiq al-Nur,Q112325290,Industry,2013-12-08,2015-06-07,,2022-06-10,Q112325806-C0097074-F7A7-4A9E-98C4-1B77B579CA41
Q112325808,el Hadi Abdallah,Q112325292,Interior,2000-07-10,2001-02-23,,2022-06-10,Q112325808-EFC659DB-169E-4A75-9F36-88CF2051BE67
Q112325809,el Tijani Adam el Tahir,Q112325314,Tourism,2000-01-24,2001-02-23,,2022-06-10,Q112325809-3873ABF6-9588-442C-81DF-B680508D944A
Q112325809,el Tijani Adam el Tahir,Q112325282,Environment and Construction Development,2001-02-23,2005-09-21,,2022-06-10,Q112325809-2097C7FE-C6F2-437B-B0AD-03054959F7B6
